,tenant_level_code,student_num_code,techer_num_code,student_rate_code,techer_rate_code,nofree_course_num_code,free_course_num_code,nofree_course_rate_code,free_course_rate_code,nofreecourseNum_Same2Tenant,teachplan_num_code,teachplan_type_num_code,teachact_num_code,teachact_type_num_code,openingtime_code,region_code,prvn_code,teacher_num_code,teacher_rate_code,teachActSim,virtualLabel,type
3565848092407456256,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,8878,530000,1,0,100,0,train
3545361057626896640,9075,0,0,0,0,1,0,0,0,1,3,2,88,6,2022,7268,330000,3,0,31,0,train
3549851409876186368,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,410000,6,0,100,0,train
3567854136429777664,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,330000,1,0,100,0,train
3561543287577836288,9075,0,0,0,0,3,0,0,0,3,0,0,0,0,2022,7290,420000,1,0,100,0,train
3535146281835985920,6675,0,0,0,0,4,0,0,0,4,0,0,0,0,2022,7266,110000,0,0,12,0,train
3569340377845096192,9090,1,0,0,0,2,1,0,0,2,2,2,65,6,2022,7290,410000,1,0,41,0,train
3550795883922234368,9090,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,8866,620000,1,0,16,0,train
3544621365473294848,9075,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,7278,460000,1,0,100,0,train
3561510428933082880,9075,0,0,0,0,3,1,0,0,2,0,0,0,0,2022,7290,420000,2,0,19,0,train
3568561780384076544,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,370000,1,0,100,0,train
3550554055789907712,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7266,150000,1,0,100,0,train
3563360196092961792,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,430000,2,0,100,0,train
3564139638165685248,9075,0,0,0,0,6,1,0,0,3,1,1,0,0,2022,7278,450000,10,0,19,0,train
3564140084935826688,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,8878,500000,1,0,100,0,train
3572459254900475904,9075,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,7266,120000,1,0,100,0,train
3571517911883479808,9075,0,0,0,0,4,1,0,0,4,1,1,0,0,2022,7268,340000,1,0,11,0,train
3574315311476254464,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,370000,1,0,100,0,train
3543179727693619200,9075,0,0,0,0,2,0,0,0,2,6,5,103,6,2022,6866,230000,2,0,49,0,train
3549270624724445440,9090,4,0,0,0,2,3,0,0,2,4,4,35,6,2022,7268,320000,3,0,34,0,train
3545547848491031552,9090,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7266,140000,4,0,11,0,train
3572862661197634560,6675,0,0,0,0,2,0,0,0,0,0,0,0,0,2022,7290,420000,1,0,100,0,train
3550787120042568704,6675,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,6866,230000,1,0,100,0,train
3550004598128550144,9075,9,0,0,0,2,6,0,0,2,12,8,196,6,2022,7268,340000,3,0,56,0,train
3554268134851624704,9090,0,0,0,0,2,1,0,0,2,1,1,0,0,2022,7278,440000,1,0,28,0,train
3572509082307833088,6675,1,0,0,0,4,1,0,0,4,4,1,16,2,2022,6866,230000,0,0,23,0,train
3571952422337027584,6675,0,0,0,0,1,2,0,0,0,0,0,0,0,2022,7268,320000,1,0,100,0,train
3545422677524680704,9075,0,0,0,0,2,1,0,0,2,0,0,0,0,2022,7268,330000,2,0,7,0,train
3576161443095908864,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,410000,0,0,7,0,train
3550795978062724352,9090,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,8878,530000,1,0,100,0,train
3561511564857882112,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,430000,1,0,100,0,train
3564139681209384192,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,420000,1,0,100,0,train
3540365051499210752,6675,0,0,0,0,3,0,0,0,3,0,0,0,0,2022,7266,140000,0,0,100,0,train
3565953576804440576,9075,0,0,0,0,3,0,0,0,3,0,0,0,0,2022,7290,430000,1,0,100,0,train
3550553413690731776,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7266,150000,1,0,100,0,train
3571951164564285952,9090,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,7268,370000,1,0,100,0,train
3559460831793355264,9075,0,0,0,0,5,0,0,0,4,0,0,0,0,2022,8878,510000,1,0,18,0,train
3572871429372950528,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,430000,1,0,10,0,train
3550563399143389952,9075,266,0,0,0,2,12,0,0,2,27,11,330,6,2022,7266,150000,12,0,37,1,train
3550788704538147840,9075,0,0,0,0,4,0,0,0,4,0,0,0,0,2022,7268,310000,2,0,100,0,train
3547807168792271616,9090,0,0,0,0,2,1,0,0,2,0,0,0,0,2022,7278,440000,3,0,11,0,train
3539453990152350976,6675,0,0,0,0,3,0,0,0,3,0,0,0,0,2022,8866,610000,1,0,100,0,train
3537055581632091648,9090,0,0,0,0,4,2,0,0,4,2,2,58,6,2022,7266,140000,2,0,52,0,train
3567853279585100544,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,6866,230000,1,0,100,0,train
3564140013975731456,6675,0,0,0,0,2,1,0,0,2,0,0,0,0,2022,7278,440000,2,0,17,0,train
3561541711325303296,6675,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,7290,410000,1,0,100,0,train
3572456231245054208,9075,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,7268,340000,1,0,100,0,train
3539455956690685952,6675,195,0,193,0,4,1,0,0,4,13,12,232,6,2022,6866,230000,3,0,40,1,train
3571770823180535552,9075,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,7268,350000,1,0,100,0,train
3566339451696496896,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,8866,610000,1,0,100,0,train
3573749984259071232,9075,0,0,0,0,2,0,0,0,0,5,5,80,3,2022,8878,520000,1,0,35,0,train
3551150390524466176,9090,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7266,150000,1,0,100,0,train
3543921127480162304,9075,2,0,0,0,1,0,0,0,1,1,1,35,6,2022,8866,610000,1,0,66,0,train
3560995464407119360,9075,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,7290,430000,1,0,100,0,train
3567864173770965760,9090,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,410000,1,0,100,0,train
3544504978302102784,9075,217,0,2,0,2,4,0,0,2,37,16,786,6,2022,7278,440000,4,0,41,1,train
3549261532626994688,9075,0,0,0,0,4,0,0,0,2,0,0,0,0,2022,7290,410000,1,0,100,0,train
3567862726271874560,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,8878,520000,1,0,100,0,train
3550745046192321536,9075,0,0,0,0,2,4,0,0,2,0,0,0,0,2022,7290,410000,1,0,11,0,train
3574311250586907648,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,360000,1,0,100,0,train
3553774559359862272,9075,18,0,-1,0,3,5,0,0,3,3,3,59,6,2022,6866,230000,1,0,47,0,train
3571357829865742336,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,420000,1,0,100,0,train
3545569144499053824,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,8878,520000,2,0,100,0,train
3544241945917014016,9075,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,7268,370000,2,0,100,0,train
3540356997878860544,9075,0,0,0,0,3,0,0,0,3,0,0,0,0,2022,8878,530000,1,0,100,0,train
3545039629305705216,9075,6,0,0,0,2,2,0,0,2,9,9,92,6,2022,8878,510000,1,0,51,0,train
3552259915866586368,9090,15,0,0,0,2,4,0,0,2,5,3,72,6,2022,7268,320000,3,0,80,0,train
3545546651754323712,9090,2,0,0,0,2,1,0,0,2,2,2,36,6,2022,7268,320000,1,0,56,0,train
3560998896181792512,9075,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,7268,320000,1,0,100,0,train
3577660680884474368,9075,0,0,0,0,4,1,0,0,2,0,0,0,0,2022,6866,220000,1,0,33,0,train
3561131131688192768,9090,0,0,0,0,4,0,0,0,4,2,2,42,6,2022,7268,370000,1,0,100,0,train
3560995653479125760,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,430000,2,0,100,0,train
3573809501768868608,6675,0,0,0,0,2,0,0,0,0,0,0,0,0,2022,8866,610000,0,0,100,0,train
3570410063725693184,9090,0,0,0,0,2,1,0,0,2,0,0,0,0,2022,6866,210000,1,0,19,0,train
3541280044889747712,9075,269,0,0,0,4,0,0,0,4,26,7,138,6,2022,7290,410000,2,0,41,1,train
3544119812080770048,6675,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,7266,120000,2,0,100,0,train
3561544073558748416,6675,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,8866,620000,1,0,100,0,train
3570088030717980416,9075,0,0,0,0,4,0,0,0,4,0,0,0,0,2022,7290,410000,1,0,100,0,train
3547089035227422208,6675,23,0,-1,0,1,1,0,0,1,9,8,191,6,2022,6866,220000,3,0,62,0,train
3512776788142127104,9075,236,0,-1,0,4,0,2,0,3,30,13,453,6,2021,8878,510000,4,0,41,1,train
3561510942179600640,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,340000,1,0,100,0,train
3567854447723291136,9075,0,0,0,0,3,0,0,0,3,0,0,0,0,2022,7290,420000,1,0,100,0,train
3561541459979576320,9075,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,7278,450000,1,0,100,0,train
3536703989163528448,9075,0,0,0,0,6,1,0,0,4,1,1,0,0,2022,8878,510000,2,0,51,0,train
3577704738876991488,6675,0,0,0,0,3,0,0,0,3,0,0,0,0,2022,7268,320000,0,0,100,0,train
3503644431878733824,6675,184,0,-1,0,4,1,2,0,4,37,13,635,6,2021,8866,640000,1,0,28,1,train
3545021440117499904,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7290,410000,1,0,15,0,train
3561512119000881664,9075,0,0,0,0,4,0,0,0,4,0,0,0,0,2022,7268,370000,3,0,100,0,train
3572862392760968192,9075,0,0,0,0,2,0,0,0,0,0,0,0,0,2022,7290,410000,1,0,100,0,train
3570439252322490880,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,340000,1,0,100,0,train
3549072313199900160,9075,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7268,320000,1,0,4,0,train
3553527154559089408,6675,1,0,0,0,4,6,0,0,2,9,9,109,6,2022,7290,410000,7,0,55,0,train
3564140149269725440,6675,0,0,0,0,6,2,0,0,4,0,0,0,0,2022,8878,530000,2,0,19,0,train
3561542965366719744,9075,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,7278,440000,0,0,100,0,train
3560985931727083008,9075,0,0,0,0,3,0,0,0,2,0,0,0,0,2022,7290,430000,3,0,100,0,train
3559701236145942272,9090,0,0,0,0,4,0,0,0,4,0,0,0,0,2022,7278,440000,1,0,100,0,train
3572681005556489728,9075,0,0,0,0,4,1,0,0,4,0,0,0,0,2022,7266,120000,2,0,12,0,train
3567871256169132544,9075,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8866,630000,0,0,100,0,train
3574500236245857792,6675,0,0,0,0,2,0,0,0,0,0,0,0,0,2022,8878,520000,1,0,100,0,train
3561513066044573952,9075,0,0,0,0,2,2,0,0,2,0,0,0,0,2022,7278,440000,1,0,12,0,train
3564140295387937792,9075,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,7268,330000,0,0,100,0,train
3570441545838002688,6675,0,0,0,0,4,0,0,0,4,0,0,0,0,2022,7268,320000,1,0,100,0,train
3559653693096181760,9075,0,0,0,0,4,0,0,0,4,0,0,0,0,2022,7268,370000,1,0,100,0,train
3514613443292755456,9075,18,0,-1,0,3,0,0,0,3,2,1,84,6,2021,7266,130000,1,0,43,0,train
3571357486266085632,6675,0,0,0,0,2,0,0,0,2,0,0,0,0,2022,7278,440000,1,0,100,0,train
3567682951920744704,9075,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,7290,410000,1,0,20,0,train
3549639758184868096,6675,3,0,0,0,2,12,0,0,2,1,1,35,6,2022,7268,340000,3,0,30,0,train
3571704573310869504,9075,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,7290,420000,1,0,2,0,train
